Order ID,Order Date,Customer ID,Customer Name,Location,Product Category,Product Name,Quantity Sold,Unit Price,Discount (%),Salesperson,Payment Method,Order Status,Total Sales,Profit Margin,Revenue,Month,Year,Total Sales Revenue
bd65c8ab-fdbb-4f86-aad9-fa160994b01b,13-01-2021,36fd7291-2add-42df-8323-6ef9b767d1d9,Sneha Gupta,Kalahandi (Rural),Books,The God of Small Things,9,377.25,8.8,Adam Smith,Credit Card,Completed,3096.47,1077.43,4408629.54,January,2021,3386.45
bd643cf7-13de-404e-9fd1-f75d4765af89,30-01-2023,480fb382-e407-4aac-a474-80fba4c71e10,Arjun Nair,Hyderabad (Urban),Books,A Suitable Boy,4,81.54,23,Caitlyn Boyd,Gift Card,Completed,251.14,87.39,4405533.07,January,2023,303.16
bd5dc9ce-1099-4b6f-8a5b-3ccb6da00b27,13-01-2020,907ea9c9-7a2d-4d15-8f61-dd5b356e376f,Sneha Singh,Mumbai (Urban),Toys,Generic Product,9,137.16,18.49,Jason Nelson,Amazon Pay,Completed,1006.19,350.11,4405281.93,January,2020,1215.95
bd5455ec-7490-431b-9a1c-f5862684e8d6,18-05-2020,17c50e75-f42e-4f51-9c9b-6e8c8fd338ef,Divya Sharma,Kolkata (Urban),Toys,Generic Product,10,218.4,13.61,Steven Coleman,Debit Card,Pending,1886.76,656.51,4404275.74,May,2020,2170.39
bd51d79e-db33-4a9c-a7c5-718351d9423a,15-09-2020,4d639db2-f240-435f-bd1d-2051f9525dd0,Kavita Kulkarni,Mumbai (Urban),Home & Kitchen,Ceiling Fan,4,216.67,26.83,Joseph Brooks,Amazon Pay,Cancelled,634.15,220.66,4402388.98,September,2020,839.85
bd4cddb8-565b-4c0d-80a1-f72fd9095276,13-10-2021,4c233c90-a403-4313-a11b-da999134cc36,Sneha Chatterjee,Mumbai (Urban),Beauty,Generic Product,8,24.54,24.64,Johnny Marshall,Amazon Pay,Returned,147.95,51.48,4401754.83,October,2021,171.68
bd3ab6b4-a709-4e58-ae5c-65cc2fd6e040,03-03-2024,d1468065-2c0d-4bca-96d8-b08f9315d3b9,Lakshmi Nair,Jharkhand (Rural),Electronics,Generic Product,4,452.26,5.21,Bradley Howe,Credit Card,Cancelled,1714.79,596.67,4401606.88,March,2024,1803.83
bd3476bd-b3c5-40be-a17e-21e4ad629a8f,06-08-2022,f3ad7ab8-3231-497a-8d46-3a529d7a863f,Sanjay Joshi,Ahmedabad (Urban),Clothing,Sherwani,1,18.67,24.11,Christina Thompson,Debit Card,Returned,14.17,4.93,4399892.09,August,2022,-5.44
bd3183d3-204e-48f1-a2ee-13155b2e9041,03-05-2020,f6fa5dd3-b314-403e-bd5c-efc00829146d,Divya Kulkarni,Kolkata (Urban),Toys,Generic Product,10,309.19,10.69,Michelle Andersen,Debit Card,Returned,2761.38,960.83,4399877.92,May,2020,3081.21
bd203599-9ec4-496c-9b6c-aef9cfef7f73,16-11-2024,559f8de5-c0e8-4332-8458-038cdfc85327,Anjali Chatterjee,Hyderabad (Urban),Clothing,Dhoti Kurta,2,437.77,18.99,Diane Andrews,Credit Card,Pending,709.27,246.79,4397116.54,November,2024,856.55
bd1778cc-9e77-4872-bdc8-fb2a93f80a3c,10-11-2023,fec399d2-4f31-423e-a1ef-bd9743805209,Rohan Nair,Ahmedabad (Urban),Electronics,Generic Product,1,325.92,3.76,Steven Coleman,Debit Card,Cancelled,313.67,109.14,4396407.27,November,2023,322.16
bd0758ba-d485-4c73-b624-917e44608891,28-03-2019,e6f34c64-9a6d-4258-a077-86d4448fcbf5,Gaurav Chatterjee,Kalahandi (Rural),Electronics,Generic Product,2,128.22,11.8,Michelle Garza,Credit Card,Returned,226.18,78.7,4396093.6,March,2019,244.64
bd049316-ad05-4606-b8c8-196d4ef32176,20-12-2021,bf263517-fb85-404e-884e-54afd80ef6af,Kiran Reddy,Kalahandi (Rural),Home & Kitchen,Stainless Steel Idli Maker,2,420.09,29.05,Caleb Camacho,Credit Card,Returned,596.11,207.42,4395867.42,December,2021,811.13
bd002a21-81fe-4a70-bdc8-cf0928defbb7,09-09-2024,90ff1f83-1219-4293-b614-4f353971424a,Divya Chatterjee,Jharkhand (Rural),Toys,Generic Product,4,294.99,28.76,Diane Andrews,Gift Card,Completed,840.6,292.49,4395271.31,September,2024,1151.2
bcf982e5-fc44-457b-a7f2-a0c6ddd2e7b5,22-05-2020,63b2233b-1b62-4bfd-a950-8c4b0527ef93,Aarav Iyer,Jharkhand (Rural),Books,2 States,10,452.34,5.98,Bradley Howe,Amazon Pay,Cancelled,4252.9,1479.82,4394430.71,May,2020,4517.42
bce718ab-6835-4708-abdc-68884c8c8a1c,18-11-2021,3200bd8c-0ff8-4632-8a86-aaa914a3850e,Rahul Chatterjee,Madhya Pradesh (Rural),Beauty,Generic Product,7,432.74,1.92,Sandra Luna,Gift Card,Completed,2971.02,1033.78,4390177.81,November,2021,3027.26
bce65fb9-4bcd-45c1-b374-f97a8f6a40bb,07-10-2020,b4cf0ada-2b17-4139-aeb6-83eba89c70a5,Gaurav Rao,Jharkhand (Rural),Clothing,Bandhani Dupatta,1,433.72,0.81,Mary Scott,Amazon Pay,Completed,430.21,149.69,4387206.79,October,2020,432.91
bcd3bfde-51e2-47e6-a7a3-56b8efd03cfe,29-08-2022,36309c4f-bcc4-4aa3-9ab0-7948d56954b1,Sneha Nair,Palakkad (Rural),Electronics,Generic Product,4,416.98,14.39,Johnny Marshall,Gift Card,Pending,1427.91,496.85,4386776.58,August,2022,1653.53
bcc636f2-d836-4a28-ba84-7fede3996449,02-11-2024,a6d52b51-0ac1-49e8-835b-d8114f87d5b9,Kavita Kulkarni,Ahmedabad (Urban),Home & Kitchen,Water Purifier,5,389,22.12,Christina Thompson,Amazon Pay,Completed,1514.77,527.07,4385348.67,November,2024,1922.88
bcc5094f-5c1b-4857-8d02-0c9868c50eea,15-06-2021,f87247c5-b5e8-4be2-b2f5-5ded019eb80b,Lakshmi Reddy,Pune (Urban),Books,Wings of Fire,6,177.2,26.61,Sandra Luna,Amazon Pay,Pending,780.28,271.5,4383833.9,June,2021,1036.59
bcc10ad3-714d-467e-b452-c498e7c79bff,23-05-2024,c1c64c78-4ed6-4761-9d9b-b6dea74c5079,Aarav Gupta,Hyderabad (Urban),Toys,Generic Product,1,293.38,25.93,Charles Smith,Amazon Pay,Completed,217.31,75.61,4383053.62,May,2024,267.45
bcb99a7b-6213-4272-b615-15ed80664dfe,02-12-2019,a1a48cfb-8972-48d5-a75b-6d5ffd82a965,Neha Kulkarni,Chennai (Urban),Clothing,Cotton Kurta,1,187.12,4.45,Jason Nelson,Debit Card,Completed,178.79,62.21,4382836.31,December,2019,182.67
bcae069e-d502-40b8-a946-483ffb55444f,18-07-2022,a5cf7f4f-cd52-453c-823c-84f22e20f583,Riya Reddy,Delhi (Urban),Toys,Generic Product,6,436.97,18.61,Roger Brown,Credit Card,Pending,2133.9,742.5,4382657.52,July,2022,2603.21
bc8a1722-b7d7-484f-98a3-f402491674cd,02-06-2019,51b27c8b-afe2-4360-b36d-635afae6c1ed,Priya Shah,Bihar (Rural),Home & Kitchen,Mixie Grinder,6,152.93,9.05,Diane Andrews,Debit Card,Cancelled,834.54,290.38,4380523.62,June,2019,908.53
bc789298-ec40-4752-9f75-8b38c1410c71,21-05-2023,f4304058-4da0-48a7-8008-1fa54bba3b63,Lakshmi Sharma,Madhya Pradesh (Rural),Beauty,Generic Product,6,417.85,21.9,Adam Smith,Amazon Pay,Pending,1958.05,681.31,4379689.08,May,2023,2485.2
bc686dbc-b05e-4001-bf3f-84dda0e9cdc9,23-09-2023,d4e491eb-c2aa-458e-a03f-fcbb914d95a6,Aarav Desai,Chhattisgarh (Rural),Clothing,Dhoti Kurta,5,211.44,22.64,Susan Edwards,Amazon Pay,Completed,817.85,284.57,4377731.03,September,2023,1034.56
bc57dcb5-4c1f-4867-88e3-a1eb327d12d6,31-05-2023,d2a9720c-fbb9-41fc-b1f2-1c8902c1be36,Kavita Chatterjee,Ahmedabad (Urban),Books,A Suitable Boy,8,234.88,6.3,Susan Edwards,Debit Card,Cancelled,1760.66,612.63,4376913.18,May,2023,1872.74
bc41b8c0-7144-4250-8805-999f331772c5,11-07-2019,456743cb-34ad-475c-a495-ced942744285,Rahul Desai,Jharkhand (Rural),Beauty,Generic Product,9,272.33,13.64,Caitlyn Boyd,Amazon Pay,Pending,2116.66,736.5,4375152.52,July,2019,2437.33
bc3f7cac-1974-4885-83c4-f71f344d3191,16-02-2019,a638fd20-009f-4132-8ace-9641deb752e0,Shalini Joshi,Madhya Pradesh (Rural),Clothing,Silk Saree,9,45.07,26.68,Joseph Brooks,Gift Card,Returned,297.41,103.49,4373035.86,February,2019,378.95
bc34db47-6258-4161-90d0-8c5cfba5eed7,15-11-2020,928acd21-d426-40f3-afdb-f6014411d476,Mohan Singh,Bangalore (Urban),Sports,Generic Product,10,307.54,22.51,Jason Nelson,Debit Card,Returned,2383.13,829.22,4372738.45,November,2020,3052.89
bc30874c-a45f-4ccf-8723-bad7b32176a2,05-03-2019,c37dad99-49f7-490a-9674-d0f63fe1cb02,Priya Joshi,Chhattisgarh (Rural),Books,2 States,2,235.14,2.07,Steven Coleman,Gift Card,Pending,460.55,160.25,4370355.32,March,2019,468.21
bc2baeb3-39e6-494c-a096-b28743123013,07-05-2024,6b9fa55c-483d-4bf7-9dac-2ac2a6d2b7b9,Rahul Chatterjee,Kalahandi (Rural),Beauty,Generic Product,9,348.81,18.64,Bradley Howe,Amazon Pay,Cancelled,2554.13,888.72,4369894.77,May,2024,3120.65
bc29fac2-46b9-4460-8861-c21b8021e117,14-09-2019,0cd76810-ff36-4616-a991-a3bf33441793,Sanjay Reddy,Bangalore (Urban),Books,The Immortals of Meluha,7,270.76,8.32,Adam Smith,Gift Card,Pending,1737.63,604.62,4367340.64,September,2019,1887
bc2989fd-e2c0-4db3-a805-043108daf6fc,02-05-2020,43248d6c-25a4-40e3-bd32-73124317c75b,Sneha Rao,Kolkata (Urban),Books,Wings of Fire,2,220.33,7.63,Michelle Andersen,Debit Card,Returned,407.04,141.63,4365603.01,May,2020,433.03
bc1e1af9-65e7-40b6-8602-3e5aa97cc9c9,02-09-2022,387c56c4-bc71-4e55-b2c8-d7cda0d511d0,Priya Reddy,Bihar (Rural),Home & Kitchen,Steel Thali Set,10,140.53,29.51,Jason Nelson,Credit Card,Completed,990.6,344.68,4365195.97,September,2022,1375.79
bc1c4be6-8646-423a-885c-ff730d5e8806,07-08-2022,e324ff60-cbf2-4856-b41a-b596eb074668,Divya Iyer,Ahmedabad (Urban),Sports,Generic Product,6,325.48,10.49,Kristen Ramos,Gift Card,Cancelled,1748.02,608.23,4364205.37,August,2022,1942.39
bc1b5654-cbeb-46e1-add2-32220404d032,18-06-2024,46149825-931a-4a8c-b73e-41f1d34aa4a0,Sanjay Desai,Delhi (Urban),Electronics,Generic Product,10,429.2,1.85,Kristen Ramos,PayPal,Completed,4212.6,1465.79,4362457.35,June,2024,4290.15
bbf9b00e-d4f1-4c06-af90-73bdbcc50c10,26-07-2024,45afd0a4-6c08-494b-b836-a0123c914b6a,Aarav Patel,Hyderabad (Urban),Electronics,Generic Product,8,272.24,5.2,Mary Scott,Gift Card,Pending,2064.67,718.41,4358244.75,July,2024,2172.72
bbf2710d-066c-4169-b3c6-c3ed2dbbe530,28-06-2019,5bcb02f9-e248-4011-b87c-430eb19b73a7,Sneha Rao,Delhi (Urban),Toys,Generic Product,2,53.01,9.65,Steven Coleman,Credit Card,Completed,95.79,33.33,4356180.08,June,2019,96.37
bbe92cce-ce3f-4e70-bdf4-9f8739f8920f,15-11-2022,88ef5ab7-feff-4583-8084-d74a07660277,Sneha Rao,Hyderabad (Urban),Books,Train to Pakistan,3,450.13,18.73,Diane Andrews,Credit Card,Completed,1097.46,381.87,4356084.29,November,2022,1331.66
bbdff62f-03fd-4580-bae0-142fb36b5efd,06-06-2020,b7c55023-198d-4323-9782-5c97892cf4bc,Lakshmi Sharma,Palakkad (Rural),Toys,Generic Product,8,253.41,4.05,Charles Smith,Debit Card,Pending,1945.18,676.83,4354986.83,June,2020,2023.23
bbac9204-b184-42ec-a85b-d5363014e53f,12-08-2024,9540edd7-3359-4393-82af-13e47aa14791,Rahul Jain,Mumbai (Urban),Books,Wings of Fire,1,73.53,21.74,Kristen Ramos,Amazon Pay,Returned,57.54,20.02,4353041.65,August,2024,51.79
bbabd812-7cd4-439b-9d28-c83816d03e07,25-01-2021,83b37260-f0ae-4859-a0cc-e1500691ff1d,Kavita Nair,Ahmedabad (Urban),Toys,Generic Product,1,112.63,18.11,Steven Coleman,Gift Card,Cancelled,92.23,32.09,4352984.11,January,2021,94.52
bb99f4c4-0fab-40cf-96b1-cb081d82235a,13-12-2021,03423bd7-1608-4395-9acc-48a1ec0184fa,Riya Patel,Bihar (Rural),Books,Midnight's Children,8,405.48,24.79,Sandra Luna,Gift Card,Pending,2439.69,848.9,4352891.88,December,2021,3219.05
bb94b51f-0592-459e-8ab6-826ffccecf3e,16-08-2023,66e9d1bb-4bcb-45a0-af90-aae878bdf65f,Gaurav Kumar,Chennai (Urban),Sports,Generic Product,9,19.25,12.43,Bradley Howe,Amazon Pay,Cancelled,151.72,52.79,4350452.19,August,2023,160.82
bb9281f7-f87a-4ebc-b8d4-d07191fe5b0f,29-04-2021,73bd86ea-bb6c-44a2-bf9b-34996569b411,Shalini Iyer,Uttar Pradesh (Rural),Toys,Generic Product,2,283.11,27.11,Diane Andrews,Gift Card,Cancelled,412.72,143.61,4350300.47,April,2021,539.11
bb85eaaf-247b-4de1-86f0-6c0fb86628e9,18-11-2021,03575cdf-1322-44cd-8b35-a6cf70993b8e,Deepak Shah,Alwar (Rural),Home & Kitchen,Steel Thali Set,5,185.44,13.58,Susan Edwards,Gift Card,Returned,801.29,278.81,4349887.75,November,2021,913.62
bb7dfe32-e208-46be-b76d-c40c39b62cbc,20-03-2019,708f9f18-80d6-4c04-a9d2-20ff2ba2ca7c,Gaurav Desai,Uttar Pradesh (Rural),Sports,Generic Product,8,227.2,19.28,Johnny Marshall,Gift Card,Returned,1467.17,510.51,4349086.46,March,2019,1798.32
bb5c001d-5787-4eb4-89c8-a65a52c1f6d3,19-10-2024,15e42953-b8b6-41d5-89e2-261492ce9a52,Deepak Gupta,Delhi (Urban),Beauty,Generic Product,2,280.69,21.53,Sandra Luna,Gift Card,Completed,440.51,153.28,4347619.29,October,2024,539.85
bb50a864-304a-4148-ab65-df49ceaae91a,03-10-2019,f14e2955-fad4-48c3-bc57-8e1174c50ea8,Sanjay Desai,Bangalore (Urban),Toys,Generic Product,9,180.45,3.34,Diane Andrews,Amazon Pay,Returned,1569.81,546.22,4347178.78,October,2019,1620.71
bb46b8b7-cfab-4e80-a3f0-b5b02ebc8591,28-05-2022,8dd1a09d-de3f-40de-99a6-d807e61d28f2,Sanjay Desai,Alwar (Rural),Beauty,Generic Product,1,316.46,21.68,Kristen Ramos,Credit Card,Completed,247.85,86.24,4345608.97,May,2022,294.78
bb43bc90-7f94-4d0b-8775-b199ea65d6df,29-10-2021,3f5d2a59-93cf-4e7a-9654-96effe8452dd,Sneha Iyer,Bihar (Rural),Sports,Generic Product,4,301.6,18.68,Christina Thompson,PayPal,Returned,981.04,341.36,4345361.12,October,2021,1187.72
bb2d0ccb-c5b6-4a26-afc8-c6b764046f13,27-03-2020,718094b4-b03a-466a-9f6a-e5f05e7eae3c,Aishwarya Singh,Ahmedabad (Urban),Electronics,Generic Product,3,327.99,27.57,Roger Brown,Amazon Pay,Cancelled,712.69,247.98,4344380.08,March,2020,956.4
bb0defdf-5a49-41a9-a33c-9f6e1a0d33fa,15-04-2022,ed21b3e8-8e02-464b-9ec9-239cafccf774,Siddharth Chatterjee,Chhattisgarh (Rural),Sports,Generic Product,5,452.82,17.81,Christina Thompson,Amazon Pay,Pending,1860.86,647.49,4343667.39,April,2022,2246.29
bb03de1e-71be-479b-b8f6-8a4b95d5e115,16-02-2019,66f80761-a058-4b25-863f-1b82e21d0534,Lakshmi Rao,Chennai (Urban),Clothing,Dhoti Kurta,3,363.7,15.32,Michelle Andersen,Amazon Pay,Completed,923.94,321.49,4341806.53,February,2019,1075.78
baf14bd0-bd00-45a5-af42-ed59920f3a05,25-02-2022,426674a2-5e72-4d2b-b0df-dafe1ea75213,Neha Banerjee,Ahmedabad (Urban),Books,Wings of Fire,8,62.45,19.39,Caitlyn Boyd,PayPal,Returned,402.73,140.13,4340882.59,February,2022,480.21
babc9b6c-43e0-44e8-84b0-8a160de0e02e,13-08-2024,35f78674-9a1c-4582-b3ad-d3aa5885e724,Lakshmi Iyer,Kolkata (Urban),Electronics,Generic Product,7,351.24,10.84,Adam Smith,Gift Card,Completed,2192.16,762.77,4340479.86,August,2024,2447.84
babbb636-e945-4b5e-ba9d-4d1cbf914988,12-05-2019,e28dcefb-b665-4408-94c8-7f934d679fc3,Lakshmi Jain,Chennai (Urban),Toys,Generic Product,9,421.82,13.01,Kristen Ramos,Credit Card,Cancelled,3302.47,1149.11,4338287.7,May,2019,3783.37
baa5d9a3-fea8-43da-9a1c-be8233714089,06-02-2019,ea97f7cf-4f40-4439-9fbe-228a401d52b6,Gaurav Kumar,Kalahandi (Rural),Beauty,Generic Product,2,104.7,26.9,Diane Andrews,Amazon Pay,Completed,153.07,53.26,4334985.23,February,2019,182.5
ba98600b-4425-4c44-9d71-249dc49c5a00,29-09-2020,337c41c7-c1e5-4244-993f-87ff12b5d626,Kiran Rao,Bihar (Rural),Home & Kitchen,Ceiling Fan,2,239.34,24.56,Roger Brown,PayPal,Returned,361.12,125.65,4334832.16,September,2020,454.12
ba6c22e4-921e-4cf0-96d5-2954552cf1bf,14-05-2024,534599e9-bca0-4686-9d9a-8ceec33f2008,Kiran Chatterjee,Uttar Pradesh (Rural),Books,The Immortals of Meluha,1,329.07,13.45,Michelle Andersen,Debit Card,Pending,284.81,99.1,4334471.04,May,2024,315.62
ba6216ac-39ba-46c1-b3c9-a1e0297dd9ca,22-08-2019,aea6ce02-b577-4d1c-ae51-1681dcbb282b,Priya Nair,Chennai (Urban),Toys,Generic Product,10,254.01,22.02,Susan Edwards,PayPal,Pending,1980.77,689.22,4334186.23,August,2019,2518.08
ba439535-178f-4379-a45b-2ff682eb99fa,16-12-2022,e7cadd42-2901-4ccc-9390-b175f012d9de,Rohan Singh,Pune (Urban),Electronics,Generic Product,9,257.23,27.6,Joseph Brooks,Amazon Pay,Returned,1676.11,583.21,4332205.46,December,2022,2287.47
ba3b9f35-aa9f-4119-8758-c4680b771980,01-10-2020,ff5937bf-9399-4865-9821-00acf6e08b4b,Aarav Nair,Bangalore (Urban),Toys,Generic Product,3,112.35,0.55,Diane Andrews,Amazon Pay,Pending,335.2,116.63,4330529.35,October,2020,336.5
ba2c6db2-cd2b-4631-8d79-9b9dce0466ed,22-01-2019,5347cda2-fbc8-4afd-af59-3d2b146250c0,Arjun Iyer,Pune (Urban),Electronics,Generic Product,3,284.19,5.49,Christina Thompson,Debit Card,Pending,805.76,280.37,4330194.15,January,2019,847.08
ba02bf4c-f8bc-498a-befe-6863c4d87cc2,01-04-2021,c8481b24-c502-4022-a25d-3339026c6113,Neha Rao,Pune (Urban),Sports,Generic Product,5,162.14,21.24,Crystal Williams,Credit Card,Pending,638.51,222.17,4329388.39,April,2021,789.46
b9fb3f19-2a59-44f9-aac1-13bc193b81e4,12-08-2020,1d1a8110-e47a-40c0-bc51-4290f1108530,Gaurav Patel,Jharkhand (Rural),Toys,Generic Product,6,121.78,0.56,Caitlyn Boyd,Gift Card,Cancelled,726.59,252.82,4328749.88,August,2020,730.12
b9f6d762-d0f5-4c11-b6c9-2e061f5d165e,28-01-2022,f87eb032-ea36-461b-9735-63d22d06b090,Divya Desai,Bangalore (Urban),Toys,Generic Product,4,346.77,9.56,Michelle Garza,Amazon Pay,Cancelled,1254.48,436.5,4328023.29,January,2022,1377.52
b9f00b33-8290-41cf-909b-4ae38ae65e34,02-06-2019,d05431b0-5ad5-406f-b05d-1765cbaa937e,Kavita Nair,Uttar Pradesh (Rural),Toys,Generic Product,5,285.38,3.5,Emily Matthews,Credit Card,Cancelled,1376.96,479.12,4326768.81,June,2019,1423.4
b9ec6f7b-21e5-4e23-97b9-659ae88c0eff,07-08-2020,7a0baabd-c5a5-445e-807a-a75c9b04c34f,Sanjay Singh,Chhattisgarh (Rural),Home & Kitchen,Masala Dabba,2,202.02,1.69,Charles Smith,Credit Card,Cancelled,397.21,138.21,4325391.85,August,2020,402.35
b9e2194b-4648-43b1-b97b-45590790dbdc,14-04-2020,cf4125f3-6f04-487d-8a87-90f5c59a4686,Aishwarya Patel,Pune (Urban),Toys,Generic Product,1,386.62,15.28,Roger Brown,Debit Card,Pending,327.54,113.97,4324994.64,April,2020,371.34
b9e04daf-1420-4601-a38b-3b921036783f,18-06-2020,72f65fad-cf32-4061-af11-df9d29afb655,Siddharth Reddy,Jharkhand (Rural),Clothing,Cotton Kurta,2,327.82,25.37,Susan Edwards,Credit Card,Completed,489.3,170.25,4324667.1,June,2020,630.27
b9be76dc-7a65-4236-af91-d71e958e4a60,23-05-2021,1f9f5cc1-8d78-4716-978a-c38c5ae8a54b,Kavita Jain,Jharkhand (Rural),Clothing,Bandhani Dupatta,7,45.48,28.63,Johnny Marshall,Gift Card,Returned,227.21,79.06,4324177.8,May,2021,289.73
b9b4c3fa-39db-4e7d-84bc-f5dcf4a1e9fc,05-12-2021,7c8b6ca3-1c6b-4736-b73b-817ff0279605,Rahul Joshi,Hyderabad (Urban),Books,The White Tiger,8,110.62,15.2,Caleb Camacho,Credit Card,Returned,750.45,261.12,4323950.59,December,2021,869.76
b9aeb07f-f2e1-4c67-ae5e-5c20d94c4506,27-06-2023,795f7d88-18c3-43af-8b9e-dffa79ad725a,Aarav Sharma,Mumbai (Urban),Electronics,Generic Product,4,277.62,26.04,Susan Edwards,Credit Card,Completed,821.31,285.78,4323200.14,June,2023,1084.44
b98d7cd8-80d3-4633-be2c-d1851dd3505f,03-07-2023,1e779b21-a08c-401a-a478-0d931fbfdab2,Siddharth Rao,Chennai (Urban),Clothing,Churidar Set,2,265.33,11.36,Susan Edwards,PayPal,Cancelled,470.38,163.67,4322378.83,July,2023,519.3
b9492b75-13f4-429a-a478-d3efe888b94c,22-04-2021,66d2d47d-b5d4-493d-a57c-e1a76fe4dbba,Riya Chatterjee,Kalahandi (Rural),Toys,Generic Product,10,267.34,28.96,Steven Coleman,Amazon Pay,Pending,1899.18,660.83,4321908.45,April,2021,2644.44
b916adae-b107-424f-be50-b7f7e31619a9,10-06-2019,c979fc36-f5b3-4376-bcaf-bd16799ba01f,Aarav Rao,Chhattisgarh (Rural),Books,The God of Small Things,1,257.08,16.21,Johnny Marshall,Amazon Pay,Completed,215.41,74.95,4320009.27,June,2019,240.87
b90432dc-0b3c-4246-8551-3895d04c3ab4,29-09-2019,9064d7ad-e1b2-43b1-afa9-ad79db015289,Siddharth Iyer,Jharkhand (Rural),Beauty,Generic Product,3,291.27,22.7,Adam Smith,Gift Card,Pending,675.46,235.03,4319793.86,September,2019,851.11
b90059cb-d601-4b32-bd4c-f91cb094a99c,19-07-2023,9582f082-b53b-4210-aee9-bcfdb1695660,Lakshmi Patel,Kolkata (Urban),Toys,Generic Product,10,433.16,7.4,Jason Nelson,Amazon Pay,Cancelled,4011.06,1395.67,4319118.4,July,2023,4324.2
b8e162a5-3c33-4087-a9e6-3d07e798a614,26-01-2023,a7699f16-a894-4887-918f-30d1a15ba310,Rahul Shah,Hyderabad (Urban),Beauty,Generic Product,5,184.26,9.19,Mary Scott,Debit Card,Cancelled,836.63,291.11,4315107.34,January,2023,912.11
b8c34506-c74b-49de-80aa-9f165a44d120,02-11-2022,24f96b48-ef4a-4ea8-8137-fe7a8ed7c6b3,Kiran Desai,Delhi (Urban),Home & Kitchen,Steel Thali Set,10,414.27,4.8,Mary Scott,Credit Card,Completed,3943.85,1372.28,4314270.71,November,2022,4137.9
b8c07917-42cd-4cf3-bfec-aa954aba382f,22-09-2024,83064e00-0a9a-4b90-8d78-50fb07da9c5b,Mohan Gupta,Chennai (Urban),Clothing,Silk Saree,5,309.29,24.27,Emily Matthews,PayPal,Cancelled,1171.13,407.5,4310326.86,September,2024,1522.18
b8b8e6ad-0739-44d2-86b1-3f7bed0faf6c,26-01-2024,3cb31bd9-758f-4e58-890f-88ce32eb737e,Rahul Chatterjee,Chennai (Urban),Sports,Generic Product,1,156.11,18.78,Crystal Williams,PayPal,Returned,126.79,44.12,4309155.73,January,2024,137.33
b8b6aa7f-adf0-4809-9049-b1ca647366b1,20-08-2024,adae3c4a-5ef0-4886-8753-8482321d8422,Rohan Reddy,Kolkata (Urban),Toys,Generic Product,4,283.18,3.23,Johnny Marshall,Gift Card,Completed,1096.13,381.4,4309028.94,August,2024,1129.49
b8ad8b31-0132-46bc-984e-9c9f142cf215,13-01-2020,a4a130b0-f4d6-424f-aa93-40e8d85c882a,Arjun Gupta,Uttar Pradesh (Rural),Clothing,Lehenga Choli,5,219.54,1.27,Jason Nelson,PayPal,Cancelled,1083.76,377.1,4307932.81,January,2020,1096.43
b8a76c8b-97c2-43a1-b8ff-9abd3a44623c,16-02-2024,12dbcb29-aca1-491e-83c8-3481e66c8e7f,Siddharth Singh,Hyderabad (Urban),Toys,Generic Product,1,38.55,8.16,Joseph Brooks,Credit Card,Completed,35.4,12.32,4306849.05,February,2024,30.39
b8778a62-3a06-4c9c-b441-ed230501b097,26-02-2019,5ece7c1f-46d3-411e-9d4f-90aff2d5570c,Kavita Singh,Chennai (Urban),Sports,Generic Product,4,130.15,12.62,Joseph Brooks,Credit Card,Pending,454.9,158.28,4306813.65,February,2019,507.98
b872e015-e374-4608-b545-424a8a0e4b49,03-02-2022,134b5daf-4858-4e29-a0f0-a7da18afa4bf,Kiran Kulkarni,Madhya Pradesh (Rural),Books,Midnight's Children,8,124.5,15.53,Steven Coleman,Credit Card,Pending,841.32,292.74,4306358.75,February,2022,980.47
b8624e7d-e27c-4e49-ab43-e1366f8b4293,23-11-2021,867f9bea-c14c-48b5-805e-e99533c0ff34,Riya Desai,Jharkhand (Rural),Home & Kitchen,Pressure Cooker,7,257.11,0.65,Michelle Garza,Debit Card,Returned,1788.07,622.17,4305517.43,November,2021,1799.12
b855c1de-27aa-4b74-b525-787dfc218c83,29-11-2022,dd4e067b-6874-4cdc-aeab-79aaa447514e,Aishwarya Nair,Chhattisgarh (Rural),Clothing,Bandhani Dupatta,6,118.8,23.98,Kristen Ramos,PayPal,Returned,541.87,188.55,4303729.36,November,2022,688.82
b84f32f5-166b-43a4-a965-9002d5563d90,22-08-2024,0d8a0b11-4da7-43e9-a253-5aa20ae495b9,Sneha Sharma,Chennai (Urban),Beauty,Generic Product,7,490.65,28.41,Christina Thompson,Credit Card,Pending,2458.79,855.55,4303187.49,August,2024,3406.14
b8484c54-772e-4d87-abcd-2feb4431a20f,15-04-2024,6df37a02-d2f9-4b34-bafb-727bdbbc409f,Siddharth Desai,Bihar (Rural),Clothing,Cotton Kurta,4,251.26,1.88,Caitlyn Boyd,Gift Card,Pending,986.15,343.14,4300728.7,April,2024,1003.16
b841821c-8164-45e3-8ee6-0168931363b6,13-03-2019,b34ab0e1-de04-41de-bfb0-8b9f59d0791b,Aarav Gupta,Bangalore (Urban),Beauty,Generic Product,6,40.57,27.58,Crystal Williams,Debit Card,Cancelled,176.28,61.34,4299742.55,March,2019,215.84
